Date,Home,Away,HG,AG,Res
16/4/2022,Caen,Amiens,1,1,D
16/4/2022,Dijon,Ajaccio,0,3,A
16/4/2022,Dunkerque,Grenoble,0,3,A
16/4/2022,Nancy,Niort,0,2,A
16/4/2022,Nimes,Sochaux,1,3,A
16/4/2022,Rodez,Paris FC,0,1,A
16/4/2022,Valenciennes,Le Havre,0,1,A
16/4/2022,For Sittard,Sparta Rotterdam,3,0,H
16/4/2022,Moreirense,Tondela,2,0,H
16/4/2022,Belenenses,Vizela,1,0,H
16/4/2022,Maritimo,Boavista,4,0,H
16/4/2022,Porto,Portimonense,7,0,H
16/4/2022,Hatayspor,Sivasspor,1,1,D
16/4/2022,Alanyaspor,Antalyaspor,1,3,A
16/4/2022,Altay,Buyuksehyr,1,1,D
16/4/2022,Fenerbahce,Goztep,2,0,H
16/4/2022,Apollon,Volos NFC,1,1,D
16/4/2022,Panetolikos,Asteras Tripolis,0,0,D
17/4/2022,Newcastle,Leicester,2,1,H
17/4/2022,West Ham,Burnley,1,1,D
17/4/2022,Bielefeld,Bayern Munich,0,3,A
17/4/2022,Hoffenheim,Greuther Furth,0,0,D
17/4/2022,Union Berlin,Ein Frankfurt,2,0,H
17/4/2022,Leverkusen,RB Leipzig,0,1,A
17/4/2022,Darmstadt,Schalke 04,2,5,A
17/4/2022,Hansa Rostock,Regensburg,1,1,D
17/4/2022,Heidenheim,Erzgebirge Aue,0,2,A
17/4/2022,Ingolstadt,Paderborn,0,1,A
17/4/2022,Werder Bremen,Nurnberg,1,1,D
17/4/2022,Granada,Levante,1,4,A
17/4/2022,Ath Madrid,Espanol,2,1,H
17/4/2022,Ath Bilbao,Celta,0,2,A
17/4/2022,Sevilla,Real Madrid,2,3,A
17/4/2022,Ponferradina,Lugo,3,1,H
17/4/2022,Burgos,Ibiza,2,1,H
17/4/2022,Huesca,Zaragoza,1,1,D
17/4/2022,Tenerife,Fuenlabrada,3,1,H
17/4/2022,Nice,Lorient,2,1,H
17/4/2022,Metz,Clermont,1,1,D
17/4/2022,Montpellier,Reims,0,0,D
17/4/2022,Nantes,Angers,1,1,D
17/4/2022,Troyes,Strasbourg,1,1,D
17/4/2022,Lyon,Bordeaux,6,1,H
17/4/2022,Paris SG,Marseille,2,1,H
17/4/2022,Sp Lisbon,Benfica,0,2,A
17/4/2022,Konyaspor,Gaziantep,4,1,H
17/4/2022,Kasimpasa,Ad. Demirspor,4,0,H
17/4/2022,Giresunspor,Besiktas,0,0,D
17/4/2022,Atromitos,OFI Crete,1,1,D
17/4/2022,Lamia,Ionikos,0,1,A
17/4/2022,Aris,PAOK,1,0,H
17/4/2022,Panathinaikos,Olympiakos,1,0,H
18/4/2022,Middlesbrough,Huddersfield,0,2,A
18/4/2022,Barnsley,Peterboro,0,2,A
18/4/2022,Blackburn,Stoke,0,1,A
18/4/2022,Blackpool,Birmingham,6,1,H
18/4/2022,Cardiff,Luton,0,1,A
18/4/2022,Coventry,Bournemouth,0,3,A
18/4/2022,Millwall,Hull,2,1,H
18/4/2022,QPR,Derby,1,0,H
18/4/2022,Reading,Swansea,4,4,D
18/4/2022,Bristol City,Sheffield United,1,1,D
18/4/2022,Nott'm Forest,West Brom,4,0,H
18/4/2022,AFC Wimbledon,Wycombe,1,1,D
18/4/2022,Bolton,Accrington,3,1,H
18/4/2022,Gillingham,Fleetwood Town,0,0,D
18/4/2022,Lincoln,Cheltenham,3,0,H
18/4/2022,Morecambe,Portsmouth,1,1,D
18/4/2022,Plymouth,Sunderland,0,0,D
18/4/2022,Shrewsbury,Doncaster,3,3,D
18/4/2022,Carlisle,Mansfield,1,0,H
18/4/2022,Colchester,Bradford,3,0,H
18/4/2022,Crawley Town,Walsall,1,0,H
18/4/2022,Forest Green,Oldham,2,0,H
18/4/2022,Northampton,Harrogate,3,0,H
18/4/2022,Port Vale,Bristol Rvs,1,3,A
18/4/2022,Rochdale,Hartlepool,2,1,H
18/4/2022,Salford,Barrow,2,2,D
18/4/2022,Scunthorpe,Stevenage,1,1,D
18/4/2022,Sutton,Newport County,1,0,H
18/4/2022,Swindon,Leyton Orient,1,2,A
18/4/2022,Tranmere,Exeter,2,0,H
18/4/2022,Weymouth,Yeovil,0,0,D
18/4/2022,Aldershot,Dag and Red,0,2,A
18/4/2022,Barnet,Southend,1,3,A
18/4/2022,Bromley,Maidenhead,0,0,D
18/4/2022,Dover Athletic,Woking,1,4,A
18/4/2022,King?™s Lynn,Grimsby,0,1,A
18/4/2022,Stockport,Solihull,1,0,H
18/4/2022,Torquay,Eastleigh,0,0,D
18/4/2022,Wealdstone,Boreham Wood,2,0,H
18/4/2022,Wrexham,Altrincham,4,0,H
18/4/2022,Halifax,Chesterfield,2,0,H
18/4/2022,Barcelona,Cadiz,0,1,A
18/4/2022,Girona,Sociedad B,2,0,H
18/4/2022,Napoli,Roma,1,1,D
18/4/2022,Atalanta,Verona,1,2,A
18/4/2022,Spal,Crotone,1,1,D
18/4/2022,Cremonese,Cosenza,3,1,H
18/4/2022,Pordenone,Benevento,1,4,A
18/4/2022,Reggina,Lecce,1,0,H
18/4/2022,Vicenza,Perugia,1,2,A
18/4/2022,Cittadella,Alessandria,1,2,A
18/4/2022,Parma,Ascoli,0,1,A
18/4/2022,Pisa,Como,3,1,H
18/4/2022,Ternana,Frosinone,4,4,D
18/4/2022,Monza,Brescia,1,1,D
18/4/2022,Estoril,Sp Braga,0,0,D
18/4/2022,Galatasaray,Yeni Malatyaspor,2,0,H
18/4/2022,Giannina,AEK,2,3,A
19/4/2022,Liverpool,Man United,4,0,H
19/4/2022,Fulham,Preston,3,0,H
19/4/2022,Burton,Rotherham,2,0,H
19/4/2022,Cambridge,Charlton,0,2,A
19/4/2022,Ipswich,Wigan,2,2,D
19/4/2022,Oxford,Milton Keynes Dons,1,0,H
19/4/2022,Sheffield Weds,Crewe,1,0,H
19/4/2022,Queen of Sth,Inverness C,2,1,H
19/4/2022,Mallorca,Alaves,2,1,H
19/4/2022,Betis,Elche,0,1,A
19/4/2022,Villarreal,Valencia,2,0,H
19/4/2022,Ajaccio,Dunkerque,2,1,H
19/4/2022,Amiens,Le Havre,0,2,A
19/4/2022,Auxerre,Dijon,2,1,H
19/4/2022,Grenoble,Valenciennes,3,0,H
19/4/2022,Guingamp,Pau FC,3,0,H
19/4/2022,Niort,Bastia,1,1,D
19/4/2022,Paris FC,Caen,1,0,H
19/4/2022,Quevilly Rouen,Nimes,0,1,A
19/4/2022,Rodez,Nancy,1,1,D
19/4/2022,Sochaux,Toulouse,1,1,D
19/4/2022,Vitesse,Sparta Rotterdam,0,1,A
20/4/2022,Chelsea,Arsenal,2,4,A
20/4/2022,Everton,Leicester,1,1,D
20/4/2022,Newcastle,Crystal Palace,1,0,H
20/4/2022,Man City,Brighton,3,0,H
20/4/2022,Ath Madrid,Granada,0,0,D
20/4/2022,Celta,Getafe,0,2,A
20/4/2022,Osasuna,Real Madrid,1,3,A
20/4/2022,Udinese,Salernitana,0,1,A
20/4/2022,Bordeaux,St Etienne,2,2,D
20/4/2022,Lorient,Metz,1,0,H
20/4/2022,Monaco,Nice,1,0,H
20/4/2022,Reims,Lille,2,1,H
20/4/2022,Troyes,Clermont,0,1,A
20/4/2022,Angers,Paris SG,0,3,A
20/4/2022,Brest,Lyon,2,1,H
20/4/2022,Lens,Montpellier,2,0,H
20/4/2022,Marseille,Nantes,3,2,H
20/4/2022,Strasbourg,Rennes,2,1,H
21/4/2022,Burnley,Southampton,2,0,H
21/4/2022,Espanol,Vallecano,0,1,A
21/4/2022,Levante,Sevilla,2,3,A
21/4/2022,Cadiz,Ath Bilbao,2,3,A
21/4/2022,Sociedad,Barcelona,0,1,A
22/4/2022,Huddersfield,Barnsley,2,1,H
22/4/2022,Newport County,Colchester,1,2,A
22/4/2022,Kilmarnock,Arbroath,2,1,H
22/4/2022,Edinburgh City,Annan Athletic,2,1,H
22/4/2022,Wolfsburg,Mainz,5,0,H
22/4/2022,Fortuna Dusseldorf,Dresden,2,2,D
22/4/2022,Karlsruhe,Ingolstadt,2,2,D
22/4/2022,Tenerife,Huesca,0,0,D
22/4/2022,Bastia,Paris FC,2,1,H
22/4/2022,Dijon,Guingamp,3,3,D
22/4/2022,Dunkerque,Amiens,0,0,D
22/4/2022,Le Havre,Grenoble,0,1,A
22/4/2022,Nancy,Quevilly Rouen,0,3,A
22/4/2022,Nimes,Rodez,3,2,H
22/4/2022,Pau FC,Sochaux,0,1,A
22/4/2022,Valenciennes,Ajaccio,0,0,D
22/4/2022,Twente,Sparta Rotterdam,2,0,H
22/4/2022,Vizela,Arouca,2,1,H
22/4/2022,Rizespor,Fenerbahce,0,6,A
23/4/2022,Arsenal,Man United,3,1,H
23/4/2022,Leicester,Aston Villa,0,0,D
23/4/2022,Man City,Watford,5,1,H
23/4/2022,Norwich,Newcastle,0,3,A
23/4/2022,Brentford,Tottenham,0,0,D
23/4/2022,Luton,Blackpool,1,1,D
23/4/2022,Birmingham,Millwall,2,2,D
23/4/2022,Bournemouth,Fulham,1,1,D
23/4/2022,Derby,Bristol City,1,3,A
23/4/2022,Hull,Reading,3,0,H
23/4/2022,Peterboro,Nott'm Forest,0,1,A
23/4/2022,Sheffield United,Cardiff,1,0,H
23/4/2022,Stoke,QPR,1,0,H
23/4/2022,Swansea,Middlesbrough,1,1,D
23/4/2022,West Brom,Coventry,0,0,D
23/4/2022,Accrington,Lincoln,2,1,H
23/4/2022,Charlton,Shrewsbury,2,0,H
23/4/2022,Cheltenham,Bolton,1,2,A
23/4/2022,Crewe,Ipswich,1,1,D
23/4/2022,Doncaster,Burton,2,0,H
23/4/2022,Fleetwood Town,AFC Wimbledon,1,1,D
23/4/2022,Milton Keynes Dons,Morecambe,2,0,H
23/4/2022,Portsmouth,Gillingham,3,1,H
23/4/2022,Rotherham,Oxford,2,1,H
23/4/2022,Sunderland,Cambridge,5,1,H
23/4/2022,Wigan,Plymouth,1,1,D
23/4/2022,Wycombe,Sheffield Weds,1,0,H
23/4/2022,Barrow,Sutton,1,0,H
23/4/2022,Bradford,Scunthorpe,2,1,H
23/4/2022,Bristol Rvs,Forest Green,0,0,D
23/4/2022,Exeter,Rochdale,2,0,H
23/4/2022,Harrogate,Carlisle,3,0,H
23/4/2022,Hartlepool,Swindon,0,3,A
23/4/2022,Leyton Orient,Northampton,2,4,A
23/4/2022,Mansfield,Crawley Town,2,0,H
23/4/2022,Oldham,Salford,1,2,A
23/4/2022,Stevenage,Tranmere,2,0,H
23/4/2022,Walsall,Port Vale,2,0,H
23/4/2022,Altrincham,Wealdstone,4,2,H
23/4/2022,Boreham Wood,Bromley,2,0,H
23/4/2022,Chesterfield,Dover Athletic,3,2,H
23/4/2022,Dag and Red,King?™s Lynn,1,1,D
23/4/2022,Eastleigh,Barnet,2,3,A
23/4/2022,Grimsby,Torquay,2,1,H
23/4/2022,Notts County,Weymouth,3,1,H
23/4/2022,Solihull,Aldershot,2,1,H
23/4/2022,Southend,Halifax,1,0,H
23/4/2022,Yeovil,Stockport,2,1,H
23/4/2022,Woking,Wrexham,2,1,H
23/4/2022,Motherwell,Rangers,1,3,A
23/4/2022,Aberdeen,Livingston,1,2,A
23/4/2022,Dundee,St Johnstone,1,1,D
23/4/2022,St Mirren,Hibernian,0,1,A
23/4/2022,Hamilton,Raith Rvs,0,2,A
23/4/2022,Morton,Inverness C,0,1,A
23/4/2022,Partick,Dunfermline,1,0,H
23/4/2022,Queen of Sth,Ayr,1,1,D
23/4/2022,Clyde,Airdrie Utd,0,5,A
23/4/2022,Cove Rangers,Dumbarton,1,0,H
23/4/2022,Falkirk,Alloa,1,2,A
23/4/2022,Montrose,Queens Park,2,1,H
23/4/2022,Peterhead,East Fife,1,0,H
23/4/2022,Albion Rvs,Stirling,1,1,D
23/4/2022,Elgin,Cowdenbeath,1,4,A
23/4/2022,Kelty Hearts,Forfar,1,1,D
23/4/2022,Stenhousemuir,Stranraer,1,3,A
23/4/2022,Ein Frankfurt,Hoffenheim,2,2,D
23/4/2022,FC Koln,Bielefeld,3,1,H
23/4/2022,Freiburg,M'gladbach,3,3,D
23/4/2022,Greuther Furth,Leverkusen,1,4,A
23/4/2022,RB Leipzig,Union Berlin,1,2,A
23/4/2022,Bayern Munich,Dortmund,3,1,H
23/4/2022,Holstein Kiel,Heidenheim,1,1,D
23/4/2022,Regensburg,Hamburg,2,4,A
23/4/2022,Schalke 04,Werder Bremen,1,4,A
23/4/2022,St Pauli,Darmstadt,1,2,A
23/4/2022,Sociedad B,Amorebieta,2,1,H
23/4/2022,Cartagena,Girona,3,0,H
23/4/2022,Fuenlabrada,Ponferradina,2,3,A
23/4/2022,Malaga,Eibar,1,3,A
23/4/2022,Torino,Spezia,2,1,H
23/4/2022,Venezia,Atalanta,1,3,A
23/4/2022,Inter,Roma,3,1,H
23/4/2022,Verona,Sampdoria,1,1,D
23/4/2022,Lyon,Montpellier,5,2,H
23/4/2022,St Etienne,Monaco,1,4,A
23/4/2022,Paris SG,Lens,1,1,D
23/4/2022,Caen,Auxerre,1,1,D
23/4/2022,Nijmegen,Ajax,0,1,A
23/4/2022,AZ Alkmaar,Heerenveen,2,1,H
23/4/2022,Waalwijk,Zwolle,0,2,A
23/4/2022,Cambuur,PSV Eindhoven,1,2,A
23/4/2022,Portimonense,Moreirense,1,0,H
23/4/2022,Benfica,Famalicao,0,0,D
23/4/2022,Santa Clara,Maritimo,2,2,D
23/4/2022,Gil Vicente,Pacos Ferreira,1,1,D
23/4/2022,Gaziantep,Goztep,1,1,D
23/4/2022,Karagumruk,Giresunspor,2,1,H
23/4/2022,Ad. Demirspor,Trabzonspor,1,3,A
24/4/2022,Brighton,Southampton,2,2,D
24/4/2022,Burnley,Wolves,1,0,H
24/4/2022,Chelsea,West Ham,1,0,H
24/4/2022,Liverpool,Everton,2,0,H
24/4/2022,Ross County,Celtic,0,2,A
24/4/2022,Dundee United,Hearts,2,3,A
24/4/2022,Bochum,Augsburg,0,2,A
24/4/2022,Hertha,Stuttgart,2,0,H
24/4/2022,Erzgebirge Aue,Hansa Rostock,2,2,D
24/4/2022,Nurnberg,Sandhausen,2,4,A
24/4/2022,Paderborn,Hannover,3,0,H
24/4/2022,Barcelona,Vallecano,0,1,A
24/4/2022,Alcorcon,Oviedo,1,2,A
24/4/2022,Ibiza,Las Palmas,1,1,D
24/4/2022,Mirandes,Valladolid,0,1,A
24/4/2022,Lugo,Leganes,0,0,D
24/4/2022,Zaragoza,Burgos,0,0,D
24/4/2022,Salernitana,Fiorentina,2,1,H
24/4/2022,Bologna,Udinese,2,2,D
24/4/2022,Empoli,Napoli,3,2,H
24/4/2022,Genoa,Cagliari,1,0,H
24/4/2022,Lazio,Milan,1,2,A
24/4/2022,Rennes,Lorient,5,0,H
24/4/2022,Clermont,Angers,2,2,D
24/4/2022,Metz,Brest,0,1,A
24/4/2022,Nantes,Bordeaux,5,3,H
24/4/2022,Nice,Troyes,1,0,H
24/4/2022,Lille,Strasbourg,1,0,H
24/4/2022,Reims,Marseille,0,1,A
24/4/2022,Willem II,Vitesse,1,0,H
24/4/2022,Feyenoord,Utrecht,2,1,H
24/4/2022,Groningen,Heracles,0,1,A
24/4/2022,For Sittard,Go Ahead Eagles,1,0,H
24/4/2022,Estoril,Belenenses,2,2,D
24/4/2022,Tondela,Guimaraes,1,1,D
24/4/2022,Buyuksehyr,Hatayspor,3,0,H
24/4/2022,Yeni Malatyaspor,Konyaspor,2,3,A
24/4/2022,Altay,Galatasaray,0,1,A
24/4/2022,Antalyaspor,Kayserispor,1,1,D
25/4/2022,Crystal Palace,Leeds,0,0,D
25/4/2022,Preston,Blackburn,1,4,A
25/4/2022,Almeria,Sp Gijon,1,0,H
25/4/2022,Sassuolo,Juventus,1,2,A
25/4/2022,Ascoli,Cittadella,0,0,D
25/4/2022,Alessandria,Reggina,0,0,D
25/4/2022,Cosenza,Pordenone,3,1,H
25/4/2022,Crotone,Cremonese,3,1,H
25/4/2022,Frosinone,Monza,4,1,H
25/4/2022,Lecce,Pisa,2,0,H
25/4/2022,Benevento,Ternana,1,2,A
25/4/2022,Brescia,Spal,1,1,D
25/4/2022,Como,Vicenza,0,2,A
25/4/2022,Perugia,Parma,2,1,H
25/4/2022,Toulouse,Niort,2,0,H
25/4/2022,Sp Braga,Porto,1,0,H
25/4/2022,Boavista,Sp Lisbon,0,3,A
25/4/2022,Besiktas,Kasimpasa,0,3,A
25/4/2022,Sivasspor,Alanyaspor,1,0,H
26/4/2022,Barnsley,Blackpool,0,2,A
26/4/2022,Fulham,Nott'm Forest,0,1,A
26/4/2022,Swansea,Bournemouth,3,3,D
26/4/2022,Fleetwood Town,Sheffield Weds,2,3,A
26/4/2022,Portsmouth,Wigan,3,2,H
26/4/2022,Sunderland,Rotherham,1,1,D
26/4/2022,Exeter,Barrow,2,1,H
26/4/2022,Mansfield,Stevenage,2,0,H
26/4/2022,Sutton,Crawley Town,3,0,H
26/4/2022,Swindon,Forest Green,2,1,H
26/4/2022,Bromley,Aldershot,1,1,D
26/4/2022,Dover Athletic,Notts County,0,3,A
26/4/2022,Southend,Boreham Wood,1,0,H
26/4/2022,Weymouth,Wrexham,1,6,A
27/4/2022,Middlesbrough,Cardiff,2,0,H
27/4/2022,Fiorentina,Udinese,0,4,A
27/4/2022,Atalanta,Torino,4,4,D
27/4/2022,Bologna,Inter,2,1,H
28/4/2022,Man United,Chelsea,1,1,D
29/4/2022,QPR,Sheffield United,1,3,A
29/4/2022,Arbroath,Morton,3,0,H
29/4/2022,Ayr,Partick,3,1,H
29/4/2022,Dunfermline,Queen of Sth,1,2,A
29/4/2022,Inverness C,Hamilton,4,0,H
29/4/2022,Raith Rvs,Kilmarnock,1,1,D
29/4/2022,Union Berlin,Greuther Furth,1,1,D
29/4/2022,Hannover,Karlsruhe,2,0,H
29/4/2022,Heidenheim,Fortuna Dusseldorf,1,3,A
29/4/2022,Sandhausen,Schalke 04,1,2,A
29/4/2022,St Pauli,Nurnberg,1,1,D
29/4/2022,Werder Bremen,Holstein Kiel,2,3,A
29/4/2022,Sevilla,Cadiz,1,1,D
29/4/2022,Las Palmas,Malaga,2,1,H
29/4/2022,Strasbourg,Paris SG,3,3,D
29/4/2022,Utrecht,Nijmegen,1,0,H
29/4/2022,Famalicao,Estoril,3,1,H
29/4/2022,Fenerbahce,Gaziantep,3,2,H
29/4/2022,Giresunspor,Ad. Demirspor,2,0,H
30/4/2022,Newcastle,Liverpool,0,1,A
30/4/2022,Aston Villa,Norwich,2,0,H
30/4/2022,Southampton,Crystal Palace,1,2,A
30/4/2022,Watford,Burnley,1,2,A
30/4/2022,Wolves,Brighton,0,3,A
30/4/2022,Leeds,Man City,0,4,A
30/4/2022,Barnsley,Preston,1,3,A
30/4/2022,Blackburn,Bournemouth,0,3,A
30/4/2022,Blackpool,Derby,0,2,A
30/4/2022,Bristol City,Hull,5,0,H
30/4/2022,Cardiff,Birmingham,1,1,D
30/4/2022,Coventry,Huddersfield,1,2,A
30/4/2022,Middlesbrough,Stoke,3,1,H
30/4/2022,Millwall,Peterboro,3,0,H
30/4/2022,Nott'm Forest,Swansea,5,1,H
30/4/2022,Reading,West Brom,0,1,A
30/4/2022,AFC Wimbledon,Accrington,3,4,A
30/4/2022,Bolton,Fleetwood Town,4,2,H
30/4/2022,Burton,Wycombe,1,2,A
30/4/2022,Cambridge,Cheltenham,2,2,D
30/4/2022,Gillingham,Rotherham,0,2,A
30/4/2022,Ipswich,Charlton,4,0,H
30/4/2022,Lincoln,Crewe,2,1,H
30/4/2022,Morecambe,Sunderland,0,1,A
30/4/2022,Oxford,Doncaster,1,1,D
30/4/2022,Plymouth,Milton Keynes Dons,0,5,A
30/4/2022,Sheffield Weds,Portsmouth,4,1,H
30/4/2022,Shrewsbury,Wigan,0,3,A
30/4/2022,Carlisle,Stevenage,2,1,H
30/4/2022,Colchester,Walsall,2,2,D
30/4/2022,Crawley Town,Leyton Orient,0,2,A
30/4/2022,Forest Green,Harrogate,1,3,A
30/4/2022,Northampton,Exeter,1,1,D
30/4/2022,Rochdale,Bristol Rvs,3,4,A
30/4/2022,Scunthorpe,Hartlepool,1,1,D
30/4/2022,Sutton,Bradford,1,4,A
30/4/2022,Swindon,Barrow,2,1,H
30/4/2022,Tranmere,Oldham,2,0,H
30/4/2022,Aldershot,Notts County,3,1,H
30/4/2022,Barnet,Grimsby,2,2,D
30/4/2022,Bromley,Chesterfield,4,2,H
30/4/2022,Dover Athletic,Altrincham,0,1,A
30/4/2022,Halifax,Yeovil,1,0,H
30/4/2022,King?™s Lynn,Eastleigh,3,3,D
30/4/2022,Torquay,Maidenhead,1,1,D
30/4/2022,Wealdstone,Dag and Red,1,2,A
30/4/2022,Weymouth,Solihull,2,4,A
30/4/2022,Wrexham,Southend,1,0,H
30/4/2022,Stockport,Boreham Wood,1,2,A
30/4/2022,Aberdeen,Dundee,1,0,H
30/4/2022,Dundee United,Motherwell,1,0,H
30/4/2022,Hearts,Ross County,0,0,D
30/4/2022,Livingston,Hibernian,1,0,H
30/4/2022,St Johnstone,St Mirren,0,1,A
30/4/2022,Airdrie Utd,Peterhead,1,1,D
30/4/2022,Alloa,Montrose,4,1,H
30/4/2022,Dumbarton,Clyde,2,1,H
30/4/2022,East Fife,Cove Rangers,2,3,A
30/4/2022,Queens Park,Falkirk,1,1,D
30/4/2022,Annan Athletic,Kelty Hearts,1,2,A
30/4/2022,Cowdenbeath,Albion Rvs,0,1,A
30/4/2022,Forfar,Stenhousemuir,0,0,D
30/4/2022,Stirling,Edinburgh City,5,0,H
30/4/2022,Stranraer,Elgin,2,0,H
30/4/2022,Augsburg,FC Koln,1,4,A
30/4/2022,Bielefeld,Hertha,1,1,D
30/4/2022,Dortmund,Bochum,3,4,A
30/4/2022,Mainz,Bayern Munich,3,1,H
30/4/2022,Stuttgart,Wolfsburg,1,1,D
30/4/2022,Hoffenheim,Freiburg,3,4,A
30/4/2022,Dresden,Regensburg,1,1,D
30/4/2022,Hansa Rostock,Paderborn,0,0,D
30/4/2022,Ingolstadt,Hamburg,0,4,A
30/4/2022,Darmstadt,Erzgebirge Aue,6,0,H
30/4/2022,Alaves,Villarreal,2,1,H
30/4/2022,Real Madrid,Espanol,4,0,H
30/4/2022,Valencia,Levante,1,1,D
30/4/2022,Ath Bilbao,Ath Madrid,2,0,H
30/4/2022,Oviedo,Mirandes,3,0,H
30/4/2022,Eibar,Zaragoza,2,0,H
30/4/2022,Burgos,Almeria,0,2,A
30/4/2022,Cagliari,Verona,1,2,A
30/4/2022,Napoli,Sassuolo,6,1,H
30/4/2022,Sampdoria,Genoa,1,0,H
30/4/2022,Spezia,Lazio,3,4,A
30/4/2022,Cittadella,Brescia,1,0,H
30/4/2022,Cremonese,Ascoli,0,1,A
30/4/2022,Monza,Benevento,3,0,H
30/4/2022,Parma,Alessandria,2,2,D
30/4/2022,Pisa,Cosenza,1,1,D
30/4/2022,Pordenone,Crotone,3,3,D
30/4/2022,Spal,Frosinone,3,0,H
30/4/2022,Ternana,Perugia,1,0,H
30/4/2022,Vicenza,Lecce,2,1,H
30/4/2022,Reggina,Como,1,4,A
30/4/2022,Lens,Nantes,2,2,D
30/4/2022,Rennes,St Etienne,2,0,H
30/4/2022,Auxerre,Dunkerque,1,0,H
30/4/2022,Ajaccio,Le Havre,2,1,H
30/4/2022,Grenoble,Amiens,1,1,D
30/4/2022,Guingamp,Caen,2,1,H
30/4/2022,Nancy,Nimes,1,3,A
30/4/2022,Niort,Dijon,1,3,A
30/4/2022,Paris FC,Valenciennes,1,1,D
30/4/2022,Quevilly Rouen,Pau FC,1,2,A
30/4/2022,Sochaux,Bastia,2,1,H
30/4/2022,Ajax,Zwolle,3,0,H
30/4/2022,Heracles,Twente,1,1,D
30/4/2022,Sparta Rotterdam,AZ Alkmaar,1,1,D
30/4/2022,Arouca,Portimonense,1,0,H
30/4/2022,Maritimo,Benfica,0,1,A
30/4/2022,Porto,Vizela,4,2,H
30/4/2022,Belenenses,Sp Braga,0,1,A
30/4/2022,Kasimpasa,Buyuksehyr,2,3,A
30/4/2022,Konyaspor,Karagumruk,1,2,A
30/4/2022,Hatayspor,Altay,0,1,A
30/4/2022,Trabzonspor,Antalyaspor,2,2,D
30/4/2022,OFI Crete,Panetolikos,0,1,A
30/4/2022,Volos NFC,Atromitos,1,1,D
1/5/2022,Everton,Chelsea,1,0,H
1/5/2022,Tottenham,Leicester,3,1,H
1/5/2022,West Ham,Arsenal,1,2,A
1/5/2022,Celtic,Rangers,1,1,D
1/5/2022,Elche,Osasuna,1,1,D
1/5/2022,Granada,Celta,1,1,D
1/5/2022,Vallecano,Sociedad,1,1,D
1/5/2022,Barcelona,Mallorca,2,1,H
1/5/2022,Amorebieta,Fuenlabrada,2,1,H
1/5/2022,Alcorcon,Girona,0,1,A
1/5/2022,Sp Gijon,Ibiza,0,1,A
1/5/2022,Lugo,Tenerife,0,2,A
1/5/2022,Ponferradina,Cartagena,4,2,H
1/5/2022,Juventus,Venezia,2,1,H
1/5/2022,Empoli,Torino,1,3,A
1/5/2022,Milan,Fiorentina,1,0,H
1/5/2022,Udinese,Inter,1,2,A
1/5/2022,Roma,Bologna,0,0,D
1/5/2022,Troyes,Lille,3,0,H
1/5/2022,Brest,Clermont,2,0,H
1/5/2022,Lorient,Reims,1,2,A
1/5/2022,Monaco,Angers,2,0,H
1/5/2022,Montpellier,Metz,2,2,D
1/5/2022,Bordeaux,Nice,0,1,A
1/5/2022,Marseille,Lyon,0,3,A
1/5/2022,Heerenveen,Cambuur,3,3,D
1/5/2022,Go Ahead Eagles,Vitesse,1,2,A
1/5/2022,PSV Eindhoven,Willem II,4,2,H
1/5/2022,For Sittard,Feyenoord,1,3,A
1/5/2022,Waalwijk,Groningen,3,1,H
1/5/2022,Guimaraes,Santa Clara,1,1,D
1/5/2022,Moreirense,Boavista,1,2,A
1/5/2022,Sp Lisbon,Gil Vicente,4,1,H
1/5/2022,Alanyaspor,Yeni Malatyaspor,2,1,H
1/5/2022,Kayserispor,Besiktas,2,3,A
1/5/2022,Galatasaray,Sivasspor,2,3,A
1/5/2022,Goztep,Rizespor,1,7,A
1/5/2022,Olympiakos,Giannina,3,2,H
1/5/2022,Panathinaikos,Aris,1,0,H
1/5/2022,PAOK,AEK,1,1,D
2/5/2022,Man United,Brentford,3,0,H
2/5/2022,Fulham,Luton,7,0,H
2/5/2022,Salford,Mansfield,2,2,D
2/5/2022,Port Vale,Newport County,1,2,A
2/5/2022,Altrincham,Barnet,1,1,D
2/5/2022,Boreham Wood,Wrexham,1,1,D
2/5/2022,Chesterfield,Stockport,0,1,A
2/5/2022,Dag and Red,Torquay,0,0,D
2/5/2022,Eastleigh,Halifax,1,2,A
2/5/2022,Maidenhead,Aldershot,2,2,D
2/5/2022,Notts County,Dover Athletic,1,0,H
2/5/2022,Solihull,Bromley,3,0,H
2/5/2022,Southend,Weymouth,1,1,D
2/5/2022,Woking,King?™s Lynn,0,3,A
2/5/2022,Yeovil,Wealdstone,0,0,D
2/5/2022,Leverkusen,Ein Frankfurt,2,0,H
2/5/2022,M'gladbach,RB Leipzig,3,1,H
2/5/2022,Getafe,Betis,0,0,D
2/5/2022,Leganes,Huesca,2,1,H
2/5/2022,Valladolid,Sociedad B,1,2,A
2/5/2022,Atalanta,Salernitana,1,1,D
2/5/2022,Rodez,Toulouse,1,0,H
2/5/2022,Pacos Ferreira,Tondela,1,1,D
2/5/2022,Asteras Tripolis,Lamia,0,2,A
2/5/2022,Ionikos,Apollon,5,1,H
3/5/2022,Bournemouth,Nott'm Forest,1,0,H
4/5/2022,PAOK,Olympiakos,1,2,A
5/5/2022,Salernitana,Venezia,2,1,H
6/5/2022,Bochum,Bielefeld,2,1,H
